,ACCT220,ECON309,ECON310,ECON311,ECON401,ENGL205,ENGL305,ENGL306,ECON160,ECON161,MATH103,MATH150A,MATH255A,MATH140,SOM120,cluster_label,graduated
343,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
344,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,0,0
345,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2.0,2.0,0.0,-2.0,0,0
346,0.0,0.0,0.0,0.0,-0.30000000000000004,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,1,0
347,-1.0,-1.0,-1.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.7000000000000002,0,0
348,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
349,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,-2.0,-2.0,1.0,-2.0,0,0
350,2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,1,0
351,2.0,-2.0,-2.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,0
352,1.0,1.0,-2.0,1.0,1.0,-2.0,0.2999999999999998,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
353,2.0,1.0,0.0,-0.30000000000000004,1.0,1.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,1,1
354,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
355,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,-2.0,0.0,0,0
356,0.0,-1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-0.30000000000000004,1.0,0,0
357,1.0,-1.0,0.0,0.2999999999999998,0.0,-1.0,-1.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
358,0.0,-1.0,0.0,0.2999999999999998,-1.0,-2.0,-2.0,1.2999999999999998,0.0,0.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,0,0
359,1.2999999999999998,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,2.0,1,1
360,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,1.7000000000000002,2.0,0.0,-2.0,-2.0,2.0,0.0,1,1
361,0.0,-1.0,-0.30000000000000004,-1.3,-1.3,-2.0,-2.0,-2.0,1.0,1.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,0,0
362,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,0,0
363,2.0,1.0,0.7000000000000002,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,2.0,0.0,-2.0,-2.0,1.0,-2.0,1,0
364,1.0,1.0,1.2999999999999998,0.2999999999999998,0.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
365,2.0,1.0,1.0,1.2999999999999998,2.0,-2.0,-2.0,1.7000000000000002,2.0,1.0,1.2999999999999998,0.0,-2.0,2.0,-2.0,1,1
366,0.0,-2.0,-0.7,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,0,0
367,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,2.0,0,0
368,0.0,-2.0,1.0,-2.0,-2.0,0.2999999999999998,1.0,-2.0,1.7000000000000002,0.7000000000000002,0.0,-2.0,-2.0,-2.0,-2.0,0,0
369,0.0,1.0,0.2999999999999998,0.0,0.2999999999999998,1.0,-2.0,-2.0,1.0,1.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,1,1
370,2.0,1.0,1.2999999999999998,1.0,1.7000000000000002,1.0,-2.0,-2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,1.2999999999999998,-2.0,1,1
371,1.0,0.0,-0.30000000000000004,-0.7,-2.0,-2.0,0.0,-2.0,0.0,0.0,1.0,-2.0,-2.0,1.0,-2.0,0,0
372,2.0,1.0,-2.0,1.2999999999999998,-2.0,1.7000000000000002,-2.0,-2.0,1.7000000000000002,2.0,2.0,-2.0,-2.0,-2.0,0.0,1,0
373,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,0,0
374,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,-0.30000000000000004,0,0
375,2.0,1.0,2.0,1.7000000000000002,1.7000000000000002,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,1
376,2.0,-1.0,-0.30000000000000004,-0.7,0.0,1.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
377,2.0,-1.0,0.0,-0.30000000000000004,-1.3,-2.0,-2.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
378,0.0,-1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,-2.0,1.0,-2.0,1,1
379,0.0,0.0,1.0,-0.30000000000000004,-0.30000000000000004,1.0,-2.0,-2.0,0.0,1.0,1.0,-2.0,1.0,1.0,-2.0,1,0
380,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
381,2.0,2.0,2.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0,1,1
382,1.0,-1.0,1.0,0.2999999999999998,0.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,0.0,0.0,2.0,-2.0,1,1
383,0.0,-2.0,0.0,-1.3,-2.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0,0
384,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
385,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,-2.0,0,0
386,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
387,1.2999999999999998,0.0,1.0,0.0,-1.0,-2.0,-2.0,-2.0,1.7000000000000002,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,1,1
388,0.0,-2.0,-2.0,0.2999999999999998,-2.0,1.0,-2.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,0,0
389,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
390,2.0,1.0,2.0,1.0,-0.30000000000000004,-2.0,-2.0,-2.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,1,1
391,-1.0,1.0,-0.7,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,2.0,-2.0,1,1
392,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,0,0
393,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,0,0
394,0.0,0.0,0.0,0.7000000000000002,-0.7,-2.0,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,1,1
395,2.0,2.0,2.0,1.7000000000000002,2.0,2.0,-2.0,-2.0,1.7000000000000002,-2.0,2.0,-2.0,-2.0,1.0,-2.0,1,1
396,2.0,2.0,2.0,1.2999999999999998,2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,1.0,-2.0,-2.0,1.0,1,1
397,1.0,-2.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,1,0
398,-2.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
399,1.0,2.0,1.2999999999999998,2.0,1.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,1,1
400,1.0,0.0,-2.0,1.0,0.7000000000000002,1.0,-2.0,-2.0,1.0,1.0,-2.0,1.0,1.0,2.0,-2.0,1,0
401,0.2999999999999998,1.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,1,1
402,-1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-1.0,-2.0,2.0,-2.0,-2.0,1.0,-2.0,0,0
403,-2.0,0.0,1.0,1.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,1,0
404,0.0,0.7000000000000002,0.7000000000000002,0.2999999999999998,-1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,1,1
405,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,0.0,1.0,-2.0,0,0
406,2.0,2.0,0.7000000000000002,0.7000000000000002,2.0,1.7000000000000002,-2.0,-2.0,1.0,1.0,2.0,-2.0,-2.0,0.0,-2.0,1,1
407,-2.0,2.0,-2.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,1,1
408,2.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,-2.0,0.7000000000000002,-2.0,1,0
409,2.0,2.0,1.7000000000000002,1.7000000000000002,1.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,-2.0,1.0,-2.0,1,1
410,1.0,1.0,-1.0,0.0,-2.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1,0
411,2.0,1.0,0.0,0.0,0.0,-2.0,1.0,-2.0,1.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,1,0
412,1.0,0.0,0.7000000000000002,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,1.0,-2.0,1,1
413,0.0,-1.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-1.0,-0.30000000000000004,0.0,-2.0,-2.0,0.0,-2.0,0,1
414,0.0,-2.0,-1.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0,0
415,-2.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
416,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
417,2.0,2.0,1.2999999999999998,2.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,0
418,0.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,0.0,-2.0,-2.0,0.0,-2.0,1,1
419,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
420,0.0,2.0,2.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,-2.0,0.0,-2.0,-2.0,2.0,1,1
421,-2.0,-1.0,-1.0,1.0,0.0,-2.0,-0.7,-2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,-2.0,0,1
422,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
423,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
424,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
425,0.0,-1.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,1.0,0.2999999999999998,-2.0,-2.0,-2.0,1,1
426,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
427,1.0,2.0,1.7000000000000002,2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,1,1
428,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
429,-2.0,1.0,0.0,-0.7,-1.0,-2.0,1.0,-2.0,0.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
430,2.0,1.0,2.0,-2.0,2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,1,1
431,1.2999999999999998,1.0,0.0,-0.30000000000000004,0.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,1.7000000000000002,-2.0,-2.0,1.0,-2.0,1,1
432,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,0,0
433,2.0,-2.0,1.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,0.0,-2.0,1,0
434,1.0,0.0,0.0,0.0,-1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,1,0
435,-1.0,-2.0,-1.0,-1.3,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
436,1.7000000000000002,1.0,1.7000000000000002,1.0,1.0,2.0,-2.0,-2.0,2.0,1.7000000000000002,2.0,-2.0,-2.0,2.0,-2.0,1,1
437,0.0,0.0,0.7000000000000002,2.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,1
438,-2.0,1.0,-2.0,0.2999999999999998,-2.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
439,0.0,0.0,1.0,0.0,-1.0,1.0,-2.0,-2.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,1,1
440,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,2.0,0.2999999999999998,-2.0,-2.0,-2.0,-1.3,-2.0,0,0
441,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0,0
442,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
443,0.0,0.0,0.0,0.7000000000000002,0.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,-2.0,-2.0,0.0,-2.0,1,1
444,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0,0
445,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,0,0
446,0.0,1.0,0.2999999999999998,0.2999999999999998,1.7000000000000002,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
447,1.7000000000000002,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2.0,1,1
448,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,0.2999999999999998,0,0
449,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,0,0
450,1.0,0.0,0.0,1.2999999999999998,-0.30000000000000004,-0.30000000000000004,-2.0,-2.0,-1.0,1.0,1.0,-2.0,-2.0,1.0,-2.0,1,1
451,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
452,0.0,0.7000000000000002,1.0,1.7000000000000002,-1.3,-2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,1.0,-2.0,-1.0,1,1
453,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,-2.0,0,0
454,2.0,2.0,1.7000000000000002,1.2999999999999998,1.2999999999999998,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,1,1
455,-2.0,0.2999999999999998,-2.0,1.2999999999999998,-2.0,1.7000000000000002,-2.0,-2.0,2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,0.2999999999999998,0,0
456,-1.0,1.0,2.0,1.2999999999999998,1.7000000000000002,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2.0,-2.0,1.0,-2.0,1,1
457,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,0,0
458,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,2.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,0,0
459,0.0,1.0,0.7000000000000002,1.0,1.2999999999999998,1.2999999999999998,-2.0,-2.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,1.0,1,0
460,0.7000000000000002,1.0,0.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1,1
461,2.0,0.0,1.0,1.0,-1.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,1,1
462,-2.0,1.0,1.7000000000000002,0.0,0.0,2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,2.0,0.2999999999999998,-2.0,1,1
463,1.2999999999999998,1.0,0.7000000000000002,1.0,1.0,1.2999999999999998,-2.0,-2.0,1.0,0.7000000000000002,-2.0,1.0,1.0,1.2999999999999998,-2.0,1,1
464,0.0,0.0,-2.0,-1.3,-0.30000000000000004,-2.0,1.2999999999999998,-2.0,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,0,1
465,0.7000000000000002,-2.0,-2.0,0.0,-2.0,1.7000000000000002,-2.0,-2.0,1.0,2.0,0.7000000000000002,-2.0,-2.0,-2.0,-1.0,0,0
466,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
467,0.2999999999999998,0.0,1.0,0.7000000000000002,1.2999999999999998,-2.0,-2.0,-2.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,-1.0,1,0
468,0.7000000000000002,0.0,2.0,0.0,0.0,1.7000000000000002,-2.0,-2.0,0.0,-0.30000000000000004,0.0,-2.0,-2.0,0.0,-2.0,1,0
469,-1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,0,0
470,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
471,2.0,2.0,0.7000000000000002,0.0,0.7000000000000002,1.0,0.7000000000000002,-2.0,2.0,0.0,0.0,-2.0,0.0,-2.0,0.0,1,1
472,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
473,1.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0,0
474,0.0,-2.0,0.2999999999999998,-2.0,-2.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0,0
475,-1.0,-1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,0,0
476,-0.30000000000000004,0.2999999999999998,0.0,0.2999999999999998,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-0.30000000000000004,0.0,-2.0,-2.0,-2.0,0.0,0,0
477,2.0,1.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,2.0,0.7000000000000002,0.7000000000000002,-2.0,-2.0,1.0,-2.0,1,1
478,2.0,2.0,2.0,1.2999999999999998,1.2999999999999998,-2.0,-2.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,1
479,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-1.0,-0.30000000000000004,0.0,-2.0,-2.0,0.0,-2.0,0,0
480,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,0.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,0,0
481,2.0,2.0,2.0,0.7000000000000002,1.2999999999999998,-2.0,-2.0,-2.0,2.0,2.0,-2.0,1.0,1.0,2.0,-2.0,1,1
482,-0.7,0.0,-0.7,-2.0,-1.0,-2.0,-2.0,-2.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0,1
483,0.0,0.0,0.0,0.7000000000000002,-0.30000000000000004,2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,-1.0,1,0
484,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,0,0
485,1.0,2.0,1.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,1.0,0.0,0.7000000000000002,-2.0,-2.0,1.0,-2.0,1,0
486,0.0,-1.0,0.0,-0.30000000000000004,0.2999999999999998,-2.0,-2.0,-2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,1,1
487,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,-2.0,2.0,2.0,-2.0,2.0,2.0,2.0,-2.0,1,0
488,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,1.2999999999999998,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0,0
489,2.0,0.0,2.0,0.0,-1.3,-2.0,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
490,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,1.0,-2.0,0,0
491,1.0,-0.30000000000000004,0.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-1.0,2.0,-2.0,-2.0,0.0,-2.0,1,0
492,1.0,2.0,2.0,1.7000000000000002,1.0,-2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
493,2.0,2.0,2.0,1.7000000000000002,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1,1
494,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,2.0,1.0,1.0,-2.0,-2.0,2.0,-2.0,0,0
495,2.0,1.0,1.7000000000000002,1.7000000000000002,0.7000000000000002,-2.0,1.0,-2.0,2.0,2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,1,1
496,-2.0,1.0,1.2999999999999998,0.2999999999999998,2.0,1.2999999999999998,-2.0,-2.0,2.0,1.2999999999999998,-2.0,1.0,-2.0,-2.0,1.0,1,1
497,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,0,0
498,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,0,0
499,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,0.7000000000000002,0,0
500,-2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,1,1
501,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,1.0,0.0,1.0,-2.0,-2.0,1.7000000000000002,-2.0,0,0
502,1.0,-2.0,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,0,0
503,2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
504,2.0,2.0,1.7000000000000002,1.7000000000000002,0.7000000000000002,-2.0,-2.0,-2.0,2.0,0.2999999999999998,2.0,-2.0,-2.0,1.2999999999999998,-2.0,1,1
505,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,1
506,-2.0,-0.30000000000000004,0.0,0.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,-1.0,-2.0,-2.0,0.0,-2.0,0,0
507,1.0,1.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,1,1
508,0.0,-1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0,0
509,0.7000000000000002,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,0.0,-2.0,0.0,-2.0,0,0
510,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,-2.0,0.0,0.0,-2.0,0,0
511,0.0,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.7000000000000002,-2.0,-2.0,2.0,1.0,0.7000000000000002,-2.0,-2.0,0.0,-2.0,1,1
512,1.7000000000000002,0.0,1.0,0.7000000000000002,2.0,1.0,-2.0,-2.0,2.0,2.0,-2.0,-2.0,1.7000000000000002,2.0,-2.0,1,1
513,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,1.0,-2.0,0,0
